"id","taxonID","acceptedNameUsageID","scientificName","acceptedNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","taxonRemarks","modified","language","license","rightsHolder","accessRights","datasetName","vernaculaNameEN","vernaculaNameFR","localities","Bryoquel_version"
553,553,553,"Grimmia muehlenbeckii","Grimmia muehlenbeckii Schimp.",,,,"|Musci|||Grimmiaceae|Grimmia|muehlenbeckii|",,"Musci",,,"Grimmiaceae","Grimmia","muehlenbeckii","","Espèce","Schimp.","Accepté","","2014-12-02",,,,,,"Muehlenbeck's grimmia","grimmie à deux crêtes","Québec, Labrador",3.3
554,554,554,"Grimmia olneyi","Grimmia olneyi Sull.",,,,"|Musci|||Grimmiaceae|Grimmia|olneyi|",,"Musci",,,"Grimmiaceae","Grimmia","olneyi","","Espèce","Sull.","Accepté","","2014-12-02",,,,,,"Olney's grimmia","grimmie col-de-cygne","Québec, Labrador",3.3
555,555,555,"Grimmia ovalis","Grimmia ovalis (Hedw.) Lindb.",,,,"|Musci|||Grimmiaceae|Grimmia|ovalis|",,"Musci",,,"Grimmiaceae","Grimmia","ovalis","","Espèce","(Hedw.) Lindb.","Accepté","","2014-12-02",,,,,,"oval grimmia","grimmie ovale","Québec, Labrador",3.3
556,556,556,"Grimmia pilifera","Grimmia pilifera P. Beauv.",,,,"|Musci|||Grimmiaceae|Grimmia|pilifera|",,"Musci",,,"Grimmiaceae","Grimmia","pilifera","","Espèce","P. Beauv.","Accepté","","2014-12-02",,,,,,"hair grimmia","grimmie porte-poil","Québec, Labrador",3.3
557,557,557,"Grimmia sessitana","Grimmia sessitana De Not.",,,,"|Musci|||Grimmiaceae|Grimmia|sessitana|",,"Musci",,,"Grimmiaceae","Grimmia","sessitana","","Espèce","De Not.","Accepté","","2014-12-02",,,,,,"alpine grimmia","grimmie ambiguë","Québec, Labrador",3.3
559,559,559,"Grimmia teretinervis","Grimmia teretinervis Limpr.",,,,"|Musci|||Grimmiaceae|Grimmia|teretinervis|",,"Musci",,,"Grimmiaceae","Grimmia","teretinervis","","Espèce","Limpr.","Accepté","","2014-12-02",,,,,,"round-nerved grimmia","grimmie à nervure cylindrique","Québec, Labrador",3.3
560,560,560,"Grimmia torquata","Grimmia torquata Drumm.",,,,"|Musci|||Grimmiaceae|Grimmia|torquata|",,"Musci",,,"Grimmiaceae","Grimmia","torquata","","Espèce","Drumm.","Accepté","","2014-12-02",,,,,,"twisted grimmia","grimmie à feuilles tordues","Québec, Labrador",3.3
561,561,561,"Grimmia trichophylla","Grimmia trichophylla Grev.",,,,"|Musci|||Grimmiaceae|Grimmia|trichophylla|",,"Musci",,,"Grimmiaceae","Grimmia","trichophylla","","Espèce","Grev.","Accepté","","2014-12-02",,,,,,"hair-pointed grimmia","grimmie à feuilles aristées","Québec, Labrador",3.3
562,562,562,"Grimmia unicolor","Grimmia unicolor Hook.",,,,"|Musci|||Grimmiaceae|Grimmia|unicolor|",,"Musci",,,"Grimmiaceae","Grimmia","unicolor","","Espèce","Hook.","Accepté","","2014-12-02",,,,,,"dingy grimmia","grimmie à feuilles succulentes","Québec, Labrador",3.3
563,563,563,"Gymnostomum aeruginosum","Gymnostomum aeruginosum Sm.",,,,"|Musci|||Pottiaceae|Gymnostomum|aeruginosum|",,"Musci",,,"Pottiaceae","Gymnostomum","aeruginosum","","Espèce","Sm.","Accepté","","2014-12-02",,,,,,"tufted rock beardless moss","pixie vert-de-gris","Québec, Labrador",3.3
564,564,564,"Gymnostomum boreale","Gymnostomum boreale Nyholm & Hedenäs",,,,"|Musci|||Pottiaceae|Gymnostomum|boreale|",,"Musci",,,"Pottiaceae","Gymnostomum","boreale","","Espèce","Nyholm & Hedenäs","Accepté","","2014-12-02",,,,,,"boreal beardless moss","pixie boréale","Québec, Labrador",3.3
565,565,565,"Hamatocaulis vernicosus","Hamatocaulis vernicosus (Mitt.) Hedenäs",,,,"|Musci|||Calliergonaceae|Hamatocaulis|vernicosus|",,"Musci",,,"Calliergonaceae","Hamatocaulis","vernicosus","","Espèce","(Mitt.) Hedenäs","Accepté","","2014-12-02",,,,,,"varnished hook moss","serpe à feuilles plissées","Québec, Labrador",3.3
567,567,567,"Haplocladium microphyllum","Haplocladium microphyllum (Hedw.) Broth.",,,,"|Musci|||Leskeaceae|Haplocladium|microphyllum|",,"Musci",,,"Leskeaceae","Haplocladium","microphyllum","","Espèce","(Hedw.) Broth.","Accepté","","2014-12-02",,,,,,"tiny-leaved haplocladium","leskée à petites feuilles","Québec, Labrador",3.3
568,568,568,"Haplohymenium triste","Haplohymenium triste (Ces.) Kindb.",,,,"|Musci|||Anomodontaceae |Haplohymenium|triste|",,"Musci",,,"Anomodontaceae","Haplohymenium","triste","","Espèce","(Ces.) Kindb.","Accepté","","2014-12-02",,,,,,"fragile anomodon","anomodon fragile","Québec, Labrador",3.3
569,569,569,"Hedwigia ciliata","Hedwigia ciliata (Hedw.) P. Beauv.",,,,"|Musci|||Hedwigiaceae|Hedwigia|ciliata|",,"Musci",,,"Hedwigiaceae","Hedwigia","ciliata","","Espèce","(Hedw.) P. Beauv.","Accepté","","2014-12-02",,,,,,"ciliate Hedwig's moss","hedwigie ciliée","Québec, Labrador",3.3
570,570,570,"Helodium blandowii var. blandowii","Helodium blandowii (F. Weber & D. Mohr) Warnst. var. blandowii",,,,"|Musci|||Helodiaceae|Helodium|blandowii|blandowii",,"Musci",,,"Helodiaceae","Helodium","blandowii","blandowii","Variété","","Accepté","","2014-12-02",,,,,,"Blandow's wetland plume moss","hélodie dressée","Québec, Labrador",3.3
571,571,571,"Helodium blandowii var. helodioides","Helodium blandowii (F. Weber & D. Mohr) Warnst. var. helodioides (Renauld & Cardot) H.A. Crum, Steere & L.E. Anderson",,,,"|Musci|||Helodiaceae|Helodium|blandowii|helodioides",,"Musci",,,"Helodiaceae","Helodium","blandowii","helodioides","Variété","(Renauld & Cardot) H.A. Crum, Steere & L.E. Anderson","Accepté","Infraspecific Epithet Authorship : (Renauld & Cardot) H.A. Crum, Steere & L.E. Anderson","2014-12-02",,,,,,"spreading wetland plume moss","hélodie étalée","Québec, Labrador",3.3
572,572,572,"Helodium paludosum","Helodium paludosum (Austin) Broth.",,,,"|Musci|||Helodiaceae|Helodium|paludosum|",,"Musci",,,"Helodiaceae","Helodium","paludosum","","Espèce","(Austin) Broth.","Accepté","","2014-12-02",,,,,,"narrow-leaved wetland plume moss","hélodie des marécages","Québec, Labrador",3.3
573,573,573,"Hennediella heimii","Hennediella heimii (Hedw.) R.H. Zander",,,,"|Musci|||Pottiaceae|Hennediella|heimii|",,"Musci",,,"Pottiaceae","Hennediella","heimii","","Espèce","(Hedw.) R.H. Zander","Accepté","","2014-12-02",,,,,,"Heim's chain-teeth moss","tortule éphémère","Québec, Labrador",3.3
575,575,575,"Herzogiella striatella","Herzogiella striatella (Brid.) Z. Iwats.",,,,"|Musci|||Hypnaceae|Herzogiella|striatella|",,"Musci",,,"Hypnaceae","Herzogiella","striatella","","Espèce","(Brid.) Z. Iwats.","Accepté","","2014-12-02",,,,,,"round stump moss","fougerole à feuilles décurrentes","Québec, Labrador",3.3
576,576,576,"Herzogiella turfacea","Herzogiella turfacea (Lindb.) Z. Iwats.",,,,"|Musci|||Hypnaceae|Herzogiella|turfacea|",,"Musci",,,"Hypnaceae","Herzogiella","turfacea","","Espèce","(Lindb.) Z. Iwats.","Accepté","","2014-12-02",,,,,,"flat stump moss","fougerole des marécages","Québec, Labrador",3.3
577,577,577,"Heterocladium dimorphum","Heterocladium dimorphum (Brid.) Schimp.",,,,"|Musci|||Pterigynandraceae|Heterocladium|dimorphum|",,"Musci",,,"Pterigynandraceae","Heterocladium","dimorphum","","Espèce","(Brid.) Schimp.","Accepté","","2014-12-02",,,,,,"dimorphous tangle moss","cordelette à feuilles variables","Québec, Labrador",3.3
578,578,578,"Homalia trichomanoides","Homalia trichomanoides (Hedw.) Schimp.",,,,"|Musci|||Neckeraceae|Homalia|trichomanoides|",,"Musci",,,"Neckeraceae","Homalia","trichomanoides","","Espèce","(Hedw.) Schimp.","Accepté","","2014-12-02",,,,,,"common flat-branch moss","homalie aplatie","Québec, Labrador",3.3
579,579,579,"Homomallium adnatum","Homomallium adnatum (Hedw.) Broth.",,,,"|Musci|||Hypnaceae|Homomallium|adnatum|",,"Musci",,,"Hypnaceae","Homomallium","adnatum","","Espèce","(Hedw.) Broth.","Accepté","","2014-12-02",,,,,,"adnate hairy-grey moss","fougerole rampante","Québec, Labrador",3.3
580,580,580,"Hygroamblystegium varium var. humile","Hygroamblystegium varium (Hedw.) Mönk. var. humile (P. Beauv.) Vanderp. & Hedenäs",,,,"|Musci|||Amblystegiaceae|Hygroamblystegium|varium|humile",,"Musci",,,"Amblystegiaceae","Hygroamblystegium","varium","humile","Variété","(P. Beauv.) Vanderp. & Hedenäs","Accepté","Infraspecific Epithet Authorship : (P. Beauv.) Vanderp. & Hedenäs","2014-12-02",,,,,,"compressed willow feather moss","amblystégie des marais","Québec, Labrador",3.3
581,581,581,"Hygroamblystegium varium var. varium","Hygroamblystegium varium (Hedw.) Mönk. var. varium",,,,"|Musci|||Amblystegiaceae|Hygroamblystegium|varium|varium",,"Musci",,,"Amblystegiaceae","Hygroamblystegium","varium","varium","Variété","","Accepté","","2014-12-02",,,,,,"willow feather moss","amblystégie variable","Québec, Labrador",3.3
582,582,582,"Hygrohypnum alpestre","Hygrohypnum alpestre (Hedw.) Loeske",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|alpestre|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","alpestre","","Espèce","(Hedw.) Loeske","Accepté","","2014-12-02",,,,,,"northern brook moss","riverine alpestre","Québec, Labrador",3.3
583,583,583,"Hygrohypnum bestii","Hygrohypnum bestii (Renauld & Bryhn) Holz.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|bestii|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","bestii","","Espèce","(Renauld & Bryhn) Holz.","Accepté","","2014-12-02",,,,,,"Best's brook moss","riverine à nervure forte","Québec, Labrador",3.3
584,584,584,"Hygrohypnum cochleariifolium","Hygrohypnum cochleariifolium (Venturi) Broth.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|cochleariifolium|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","cochleariifolium","","Espèce","(Venturi) Broth.","Accepté","","2014-12-02",,,,,,"spoon-leaved brook moss","riverine cuillère","Labrador, Québec",3.3
585,585,585,"Hygrohypnum duriusculum","Hygrohypnum duriusculum (De Not.) D.W. Jamieson",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|duriusculum|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","duriusculum","","Espèce","(De Not.) D.W. Jamieson","Accepté","","2014-12-02",,,,,,"broad-leaved brook moss","riverine à feuilles ovales","Québec, Labrador",3.3
586,586,586,"Hygrohypnum eugyrium","Hygrohypnum eugyrium (Schimp.) Loeske",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|eugyrium|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","eugyrium","","Espèce","(Schimp.) Loeske","Accepté","","2014-12-02",,,,,,"inflated brook moss","riverine commune","Québec, Labrador",3.3
587,587,587,"Hygrohypnum luridum","Hygrohypnum luridum (Hedw.) Jenn.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|luridum|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","luridum","","Espèce","(Hedw.) Jenn.","Accepté","","2014-12-02",,,,,,"drab brook moss","riverine terne","Québec, Labrador",3.3
588,588,588,"Hygrohypnum montanum","Hygrohypnum montanum (Lindb.) Broth.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|montanum|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","montanum","","Espèce","(Lindb.) Broth.","Accepté","","2014-12-02",,,,,,"mountain brook moss","riverine des montagnes","Québec, Labrador",3.3
589,589,589,"Hygrohypnum ochraceum","Hygrohypnum ochraceum (Turner ex Wilson) Loeske",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|ochraceum|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","ochraceum","","Espèce","(Turner ex Wilson) Loeske","Accepté","","2014-12-02",,,,,,"claw brook moss","riverine à manchon","Québec, Labrador",3.3
590,590,590,"Hygrohypnum polare","Hygrohypnum polare (Lindb.) Loeske",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|polare|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","polare","","Espèce","(Lindb.) Loeske","Accepté","","2014-12-02",,,,,,"polar brook moss","riverine polaire","Québec, Labrador",3.3
591,591,591,"Hygrohypnum smithii","Hygrohypnum smithii (Sw.) Broth.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|smithii|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","smithii","","Espèce","(Sw.) Broth.","Accepté","","2014-12-02",,,,,,"Smith's brook moss","riverine rigide","Québec, Labrador",3.3
592,592,592,"Hygrohypnum subeugyrium","Hygrohypnum subeugyrium (Renauld & Cardot) Broth.",,,,"|Musci|||Amblystegiaceae|Hygrohypnum|subeugyrium|",,"Musci",,,"Amblystegiaceae","Hygrohypnum","subeugyrium","","Espèce","(Renauld & Cardot) Broth.","Accepté","","2014-12-02",,,,,,"denticulate-leaved brook moss","riverine ovale","Québec, Labrador",3.3
593,593,593,"Hylocomiastrum pyrenaicum","Hylocomiastrum pyrenaicum (Spruce) M. Fleisch. ex Broth.",,,,"|Musci|||Hylocomiaceae|Hylocomiastrum|pyrenaicum|",,"Musci",,,"Hylocomiaceae","Hylocomiastrum","pyrenaicum","","Espèce","(Spruce) M. Fleisch. ex Broth.","Accepté","","2014-12-02",,,,,,"Oakes wood moss","hylocomie à nervure simple","Québec, Labrador",3.3
595,595,595,"Hylocomiastrum umbratum","Hylocomiastrum umbratum (Hedw.) M. Fleisch. ex Broth.",,,,"|Musci|||Hylocomiaceae|Hylocomiastrum|umbratum|",,"Musci",,,"Hylocomiaceae","Hylocomiastrum","umbratum","","Espèce","(Hedw.) M. Fleisch. ex Broth.","Accepté","","2014-12-02",,,,,,"shaded woods moss","hylocomie boréale","Québec, Labrador",3.3
597,597,597,"Hylocomium splendens","Hylocomium splendens (Hedw.) Schimp.",,,,"|Musci|||Hylocomiaceae|Hylocomium|splendens|",,"Musci",,,"Hylocomiaceae","Hylocomium","splendens","","Espèce","(Hedw.) Schimp.","Accepté","","2014-12-02",,,,,,"stairstep moss","hylocomie brillante","Québec, Labrador",3.3
598,598,598,"Hymenostylium recurvirostrum","Hymenostylium recurvirostrum (Hedw.) Dixon",,,,"|Musci|||Pottiaceae|Hymenostylium|recurvirostrum|",,"Musci",,,"Pottiaceae","Hymenostylium","recurvirostrum","","Espèce","(Hedw.) Dixon","Accepté","","2014-12-02",,,,,,"curved-beaked beardless moss","pixie à bec recourbé","Québec, Labrador",3.3
600,600,600,"Hypnum andoi","Hypnum andoi A.J.E. Sm.",,,,"|Musci|||Hypnaceae|Hypnum|andoi|",,"Musci",,,"Hypnaceae","Hypnum","andoi","","Espèce","A.J.E. Sm.","Accepté","","2014-12-02",,,,,,"Ando's plait moss","hypne apprimée","Labrador, Québec",3.3
601,601,601,"Hypnum bambergeri","Hypnum bambergeri Schimp.",,,,"|Musci|||Hypnaceae|Hypnum|bambergeri|",,"Musci",,,"Hypnaceae","Hypnum","bambergeri","","Espèce","Schimp.","Accepté","","2014-12-02",,,,,,"Bamberger's golden plait moss","hypne brune","Québec, Labrador",3.3
602,602,602,"Hypnum callichroum","Hypnum callichroum Brid.",,,,"|Musci|||Hypnaceae|Hypnum|callichroum|",,"Musci",,,"Hypnaceae","Hypnum","callichroum","","Espèce","Brid.","Accepté","","2014-12-02",,,,,,"downy plait moss","hypne lustrée","Québec, Labrador",3.3
603,603,603,"Hypnum cupressiforme var. cupressiforme","Hypnum cupressiforme Hedw. var. cupressiforme",,,,"|Musci|||Hypnaceae|Hypnum|cupressiforme|cupressiforme",,"Musci",,,"Hypnaceae","Hypnum","cupressiforme","cupressiforme","Variété","","Accepté","","2014-12-02",,,,,,"cypress-leaved plait moss","hypne cyprès","Québec, Labrador",3.3
604,604,604,"Hypnum cupressiforme var. filiforme","Hypnum cupressiforme Hedw. var. filiforme Brid.",,,,"|Musci|||Hypnaceae|Hypnum|cupressiforme|filiforme",,"Musci",,,"Hypnaceae","Hypnum","cupressiforme","filiforme","Variété","Brid.","Accepté","Infraspecific Epithet Authorship : Brid.","2014-12-02",,,,,,"filiform plait moss","hypne filiforme","Labrador, Québec",3.3
605,605,605,"Hypnum cupressiforme var. resupinatum","Hypnum cupressiforme Hedw. var. resupinatum (Taylor) Schimp.",,,,"|Musci|||Hypnaceae|Hypnum|cupressiforme|resupinatum",,"Musci",,,"Hypnaceae","Hypnum","cupressiforme","resupinatum","Variété","(Taylor) Schimp.","Accepté","Infraspecific Epithet Authorship : (Taylor) Schimp.","2014-12-02",,,,,,"supine plait moss","hypne inversée","Québec, Labrador",3.3
606,606,606,"Hypnum curvifolium","Hypnum curvifolium Hedw.",,,,"|Musci|||Hypnaceae|Hypnum|curvifolium|",,"Musci",,,"Hypnaceae","Hypnum","curvifolium","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"curved-leaved plait moss","hypne à feuilles courbées","Québec, Labrador",3.3
607,607,607,"Hypnum fauriei","Hypnum fauriei Cardot",,,,"|Musci|||Hypnaceae|Hypnum|fauriei|",,"Musci",,,"Hypnaceae","Hypnum","fauriei","","Espèce","Cardot","Accepté","","2014-12-02",,,,,,"Faurie's peacock moss","hypne trompeuse","Québec, Labrador",3.3
608,608,608,"Hypnum imponens","Hypnum imponens Hedw.",,,,"|Musci|||Hypnaceae|Hypnum|imponens|",,"Musci",,,"Hypnaceae","Hypnum","imponens","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"pellucid plait moss","hypne ciliée","Québec, Labrador",3.3
609,609,609,"Hypnum lindbergii","Hypnum lindbergii Mitt.",,,,"|Musci|||Hypnaceae|Hypnum|lindbergii|",,"Musci",,,"Hypnaceae","Hypnum","lindbergii","","Espèce","Mitt.","Accepté","","2014-12-02",,,,,,"Lindberg's plait moss","hypne jaunâtre","Québec, Labrador",3.3
611,611,611,"Hypnum pallescens","Hypnum pallescens (Hedw.) P. Beauv.",,,,"|Musci|||Hypnaceae|Hypnum|pallescens|",,"Musci",,,"Hypnaceae","Hypnum","pallescens","","Espèce","(Hedw.) P. Beauv.","Accepté","","2014-12-02",,,,,,"stump plait moss","hypne pâle","Québec, Labrador",3.3
612,612,612,"Hypnum plicatulum","Hypnum plicatulum (Lindb.) A. Jaeger",,,,"|Musci|||Hypnaceae|Hypnum|plicatulum|",,"Musci",,,"Hypnaceae","Hypnum","plicatulum","","Espèce","(Lindb.) A. Jaeger","Accepté","","2014-12-02",,,,,,"northern plait moss","hypne plissée","Québec, Labrador",3.3
613,613,613,"Hypnum recurvatum","Hypnum recurvatum (Lindb. & Arnell) Kindb.",,,,"|Musci|||Hypnaceae|Hypnum|recurvatum|",,"Musci",,,"Hypnaceae","Hypnum","recurvatum","","Espèce","(Lindb. & Arnell) Kindb.","Accepté","","2014-12-02",,,,,,"recurved plait moss","hypne recourbée","Québec, Labrador",3.3
614,614,614,"Hypnum revolutum","Hypnum revolutum (Mitt.) Lindb.",,,,"|Musci|||Hypnaceae|Hypnum|revolutum|",,"Musci",,,"Hypnaceae","Hypnum","revolutum","","Espèce","(Mitt.) Lindb.","Accepté","","2014-12-02",,,,,,"revolute plait moss","hypne révolutée","Québec, Labrador",3.3
615,615,615,"Hypnum vaucheri","Hypnum vaucheri Lesq.",,,,"|Musci|||Hypnaceae|Hypnum|vaucheri|",,"Musci",,,"Hypnaceae","Hypnum","vaucheri","","Espèce","Lesq.","Accepté","","2014-12-02",,,,,,"Vaucher's plait moss","hypne boréale","Québec, Labrador",3.3
616,616,616,"Isopterygiopsis muelleriana","Isopterygiopsis muelleriana (Schimp.) Z. Iwats.",,,,"|Musci|||Hypnaceae|Isopterygiopsis|muelleriana|",,"Musci",,,"Hypnaceae","Isopterygiopsis","muelleriana","","Espèce","(Schimp.) Z. Iwats.","Accepté","","2014-12-02",,,,,,"Mueller's silk moss","fougerole plane","Québec, Labrador",3.3
617,617,617,"Isopterygiopsis pulchella","Isopterygiopsis pulchella (Hedw.) Z. Iwats.",,,,"|Musci|||Hypnaceae|Isopterygiopsis|pulchella|",,"Musci",,,"Hypnaceae","Isopterygiopsis","pulchella","","Espèce","(Hedw.) Z. Iwats.","Accepté","","2014-12-02",,,,,,"neat silk moss","fougerole gracieuse","Québec, Labrador",3.3
618,618,618,"Kiaeria blyttii","Kiaeria blyttii (Bruch & Schimp.) Broth.",,,,"|Musci|||Dicranaceae|Kiaeria|blyttii|",,"Musci",,,"Dicranaceae","Kiaeria","blyttii","","Espèce","(Bruch & Schimp.) Broth.","Accepté","","2014-12-02",,,,,,"Blytt's fork moss","faux-dicrane flexueux","Québec, Labrador",3.3
619,619,619,"Kiaeria falcata","Kiaeria falcata (Hedw.) I. Hagen",,,,"|Musci|||Dicranaceae|Kiaeria|falcata|",,"Musci",,,"Dicranaceae","Kiaeria","falcata","","Espèce","(Hedw.) I. Hagen","Accepté","","2014-12-02",,,,,,"sickle-leaved fork moss","faux-dicrane faucille","Québec, Labrador",3.3
620,620,620,"Kiaeria glacialis","Kiaeria glacialis (Berggr.) I. Hagen",,,,"|Musci|||Dicranaceae|Kiaeria|glacialis|",,"Musci",,,"Dicranaceae","Kiaeria","glacialis","","Espèce","(Berggr.) I. Hagen","Accepté","","2014-12-02",,,,,,"snow fork moss","faux-dicrane des neiges","Québec, Labrador",3.3
621,621,621,"Kiaeria starkei","Kiaeria starkei (F. Weber & D. Mohr) I. Hagen",,,,"|Musci|||Dicranaceae|Kiaeria|starkei|",,"Musci",,,"Dicranaceae","Kiaeria","starkei","","Espèce","(F. Weber & D. Mohr) I. Hagen","Accepté","","2014-12-02",,,,,,"Starke's fork moss","faux-dicrane alpin","Québec, Labrador",3.3
622,622,622,"Kindbergia praelonga","Kindbergia praelonga (Hedw.) Ochyra",,,,"|Musci|||Brachyteciaceae|Kindbergia|praelonga|",,"Musci",,,"Brachyteciaceae","Kindbergia","praelonga","","Espèce","(Hedw.) Ochyra","Accepté","","2014-12-02",,,,,,"slender beaked moss","longbec fougerole","Québec, Labrador",3.3
625,625,625,"Leptobryum pyriforme","Leptobryum pyriforme (Hedw.) Wilson",,,,"|Musci|||Meesiaceae|Leptobryum|pyriforme|",,"Musci",,,"Meesiaceae","Leptobryum","pyriforme","","Espèce","(Hedw.) Wilson","Accepté","","2014-12-02",,,,,,"golden thread moss","poirette commune","Québec, Labrador",3.3
626,626,626,"Leptodictyum riparium","Leptodictyum riparium (Hedw.) Warnst.",,,,"|Musci|||Amblystegiaceae|Leptodictyum|riparium|",,"Musci",,,"Amblystegiaceae","Leptodictyum","riparium","","Espèce","(Hedw.) Warnst.","Accepté","","2014-12-02",,,,,,"riparian feather moss","amblystégie des rivages","Québec, Labrador",3.3
627,627,627,"Lescuraea saxicola","Lescuraea saxicola (Schimp.) Molendo",,,,"|Musci|||Leskeaceae|Lescuraea|saxicola|",,"Musci",,,"Leskeaceae","Lescuraea","saxicola","","Espèce","(Schimp.) Molendo","Accepté","","2014-12-02",,,,,,"rock feather moss","leskée des rochers","Québec, Labrador",3.3
628,628,628,"Leskea gracilescens","Leskea gracilescens Hedw.",,,,"|Musci|||Leskeaceae|Leskea|gracilescens|",,"Musci",,,"Leskeaceae","Leskea","gracilescens","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"common Leske's moss","leskée gracile","Québec, Labrador",3.3
629,629,629,"Leskea obscura","Leskea obscura Hedw.",,,,"|Musci|||Leskeaceae|Leskea|obscura|",,"Musci",,,"Leskeaceae","Leskea","obscura","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"blunt Leske's moss","leskée obscure","Québec, Labrador",3.3
630,630,630,"Leskea polycarpa","Leskea polycarpa Hedw.",,,,"|Musci|||Leskeaceae|Leskea|polycarpa|",,"Musci",,,"Leskeaceae","Leskea","polycarpa","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"many-fruited Leske's moss","leskée fertile","Québec, Labrador",3.3
631,631,631,"Leucobryum glaucum","Leucobryum glaucum (Hedw.) Ångström",,,,"|Musci|||Leucobryaceae|Leucobryum|glaucum|",,"Musci",,,"Leucobryaceae","Leucobryum","glaucum","","Espèce","(Hedw.) Ångström","Accepté","","2014-12-02",,,,,,"white pincushion moss","coussinet des bois","Québec, Labrador",3.3
